,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ano,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_metereologico,fator_outro
812,60669,60669,60669,60669,60669,ACIDENTE,-18.0866666667,-45.9294444444,VARJÃO DE MINAS,MG,BRASIL,****,23/01/2016,11:30:00,SIM,FINALIZADA,A-019/CENIPA/2016,SIM,2017-06-22,1,1,SIM,2016,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",4,0,4,0,0,0
813,60677,60677,60677,60677,60677,INCIDENTE GRAVE,-19.7805555556,-48.5908333333,CAMPO FLORIDO,MG,BRASIL,####,05/01/2016,12:30:00,NÃO,FINALIZADA,IG-003/CENIPA/2016,SIM,2017-06-22,1,1,SIM,2016,"INFRAESTRUTURA AEROPORTUÁRIA,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
814,60732,60732,60732,60732,60732,INCIDENTE GRAVE,-23.3322222222,-51.1333333333,LONDRINA,PR,BRASIL,SBLO,24/01/2016,15:40:00,SIM,FINALIZADA,IG-022/CENIPA/2016,SIM,2017-05-10,1,1,SIM,2016,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
815,60752,60752,60752,60752,60752,ACIDENTE,-29.5405555556,-54.3266666667,TOROPI,RS,BRASIL,****,06/02/2016,10:00:00,SIM,FINALIZADA,A-031/CENIPA/2016,SIM,2016-11-11,2,1,SIM,2016,"JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SISTEMAS DE APOIO",5,2,2,0,0,1
816,60783,60783,60783,60783,60783,ACIDENTE,-28.1608333333,-50.4402777778,LAGES,SC,BRASIL,****,13/12/2015,14:00:00,SIM,FINALIZADA,A-173/CENIPA/2015,SIM,2018-09-24,3,1,NÃO,2015,"COORDENAÇÃO DE CABINE,CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",8,3,5,0,0,0
817,60785,60785,60785,60785,60785,ACIDENTE,-13.1219444444,-55.0697222222,NOVA UBIRATÃ,MT,BRASIL,SWPA,18/02/2016,20:00:00,SIM,FINALIZADA,A-038/CENIPA/2016,NÃO,,0,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,MANUSEIO DO MATERIAL",3,0,2,1,0,0
818,60892,60892,60892,60892,60892,ACIDENTE,-7.0186111111,-42.1647222222,OEIRAS,PI,BRASIL,****,18/03/2016,19:30:00,SIM,FINALIZADA,A-046/CENIPA/2016,SIM,2017-06-22,1,1,SIM,2016,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",5,2,3,0,0,0
819,60897,60897,60897,60897,60897,ACIDENTE,1.3769444444,-61.1525,CARACARAÍ,RR,BRASIL,SWQI,18/03/2016,18:30:00,SIM,FINALIZADA,IG-047/CENIPA/2016,NÃO,,1,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",9,3,5,0,0,1
820,60924,60924,60924,60924,60924,ACIDENTE,-21.8755555556,-47.9036111111,SÃO CARLOS,SP,BRASIL,SDSC,20/03/2016,21:45:00,SIM,FINALIZADA,A-050/CENIPA/2016,NÃO,,0,1,SIM,2016,"APLICAÇÃO DE COMANDOS,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO",5,1,4,0,0,0
821,60975,60975,60975,60975,60975,ACIDENTE,3.7633333333,-62.4094444444,AMAJARI,RR,BRASIL,SWAQ,05/04/2016,16:05:00,SIM,FINALIZADA,A-063/CENIPA/2016,SIM,2017-06-22,2,1,SIM,2016,"ATITUDE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",8,4,4,0,0,0
822,60980,60980,60980,60980,60980,ACIDENTE,-2.7566666667,-42.8044444444,BARREIRINHAS,MA,BRASIL,SSRS,02/04/2016,14:12:00,SIM,FINALIZADA,A-060/CENIPA/2016,SIM,2017-06-22,1,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,MANUTENÇÃO DE AERONAVE",2,0,2,0,0,0
823,61003,61003,61003,61003,61003,ACIDENTE,2.6955555556,-60.8141666667,BOA VISTA,RR,BRASIL,****,19/04/2016,10:08:00,SIM,FINALIZADA,A-072/CENIPA/2016,SIM,2017-06-22,1,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0
824,61008,61008,61008,61008,61008,INCIDENTE GRAVE,-25.2266666667,-50.1127777778,PONTA GROSSA,PR,BRASIL,****,19/04/2016,15:10:00,SIM,FINALIZADA,IG-070/CENIPA/2016,SIM,2017-06-22,2,1,NÃO,2016,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
825,61012,61012,61012,61012,61012,ACIDENTE,-16.5413888889,-39.1080555556,PORTO SEGURO,BA,BRASIL,SBTV,21/04/2016,14:40:00,SIM,FINALIZADA,A - 073/CENIPA/2016,SIM,2017-05-02,1,1,SIM,2016,"APLICAÇÃO DE COMANDOS,CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM",3,0,2,0,1,0
826,61070,61070,61070,61070,61070,INCIDENTE GRAVE,-8.0305555556,-49.9805555556,REDENÇÃO,PA,BRASIL,SNDC,22/04/2016,18:30:00,SIM,FINALIZADA,IG-076/CENIPA/2016,SIM,2017-05-26,2,1,SIM,2016,"APLICAÇÃO DE COMANDOS,INFLUÊNCIA DO MEIO AMBIENTE,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM",4,1,3,0,0,0
827,61079,61079,61079,61079,61079,ACIDENTE,-25.1855555556,-50.1463888889,PONTA GROSSA,PR,BRASIL,SSZW,01/05/2016,19:15:00,SIM,FINALIZADA,A-082/CENIPA/2016,SIM,2017-05-02,0,1,NÃO,2016,"ESQUECIMENTO DO PILOTO,MEMÓRIA",2,1,1,0,0,0
828,65270,65270,65270,65270,65270,INCIDENTE GRAVE,-25.4033333333,-49.2336111111,CAMPO MAGRO,PR,BRASIL,****,02/06/2016,14:15:00,SIM,FINALIZADA,IG-089/CENIPA/2016,SIM,2017-06-22,2,1,NÃO,2016,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
829,65292,65292,65292,65292,65292,ACIDENTE,-27.6144444444,-48.6741666667,FLORIANÓPOLIS,SC,BRASIL,SSKT,11/06/2016,16:37:00,SIM,FINALIZADA,A-091/CENIPA/2016,SIM,2017-05-02,2,1,SIM,2016,"ATENÇÃO,PROCESSOS ORGANIZACIONAIS,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",4,3,1,0,0,0
830,65469,65469,65469,65469,65469,ACIDENTE,-22.7105555556,-47.6194444444,PIRACICABA,SP,BRASIL,SDPW,31/07/2016,15:00:00,SIM,FINALIZADA,IG-106/CENIPA/2016,NÃO,,1,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO",4,0,4,0,0,0
831,65493,65493,65493,65493,65493,ACIDENTE,-7.2502777778,-64.7838888889,LÁBREA,AM,BRASIL,SWLB,03/08/2016,19:40:00,SIM,FINALIZADA,A-107/CENIPA/2016,SIM,2017-06-22,2,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",4,0,4,0,0,0
832,65536,65536,65536,65536,65536,INCIDENTE GRAVE,-3.0752777778,-60.0086111111,MANAUS,AM,BRASIL,SWFN,21/08/2016,13:00:00,SIM,FINALIZADA,IG-110/CENIPA/2016,SIM,2017-06-22,1,1,NÃO,2016,"ATENÇÃO,JULGAMENTO DE PILOTAGEM",2,1,1,0,0,0
833,65622,65622,65622,65622,65622,ACIDENTE,-28.6588888889,-53.6113888889,CRUZ ALTA,RS,BRASIL,SSAK,08/09/2016,13:00:00,SIM,FINALIZADA,A-116/CENIPA/2016,NÃO,,0,1,SIM,2016,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
834,65743,65743,65743,65743,65743,ACIDENTE,-23.4738888889,-52.0152777778,MARINGÁ,PR,BRASIL,SBMG,24/09/2016,20:16:00,SIM,FINALIZADA,A-127/CENIPA/2016,NÃO,,0,1,NÃO,2016,"CARACTERÍSTICAS DA TAREFA,INCONSCIÊNCIA",2,2,0,0,0,0
835,65745,65745,65745,65745,65745,ACIDENTE,-25.4033333333,-49.2336111111,CURITIBA,PR,BRASIL,SBBI,26/09/2016,18:07:00,SIM,FINALIZADA,A-129/CENIPA/2016,SIM,2017-06-22,3,1,SIM,2016,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
836,65771,65771,65771,65771,65771,ACIDENTE,-25.1844444444,-50.1438888889,PONTA GROSSA,PR,BRASIL,SSZW,23/09/2016,14:25:00,SIM,FINALIZADA,A-126/CENIPA/2016,SIM,2017-06-22,1,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,COMUNICAÇÃO,COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",6,3,3,0,0,0
837,65810,65810,65810,65810,65810,ACIDENTE,-29.9158333333,-56.2636111111,ALEGRETE,RS,BRASIL,****,11/10/2016,18:29:00,SIM,FINALIZADA,A-132/CENIPA/2016,SIM,2017-05-26,1,1,NÃO,2016,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
838,65813,65813,65813,65813,65813,ACIDENTE,-1.2388888889,-60.4844444444,CARACARAÍ,RR,BRASIL,****,12/10/2016,20:30:00,SIM,FINALIZADA,A-133/CENIPA/2016,NÃO,,1,1,SIM,2016,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,1,3,0,0,0
839,65815,65815,65815,65815,65815,ACIDENTE,-29.3669444444,-50.8294444444,CANELA,RS,BRASIL,SSCN,13/10/2016,15:15:00,SIM,FINALIZADA,A-134/CENIPA/2016,NÃO,,0,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
840,65834,65834,65834,65834,65834,ACIDENTE,-21.1186111111,-49.1319444444,IBIRÁ,SP,BRASIL,****,20/10/2016,11:00:00,SIM,FINALIZADA,A-136/CENIPA/2016,NÃO,,0,1,NÃO,2016,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM",2,0,2,0,0,0
841,65867,65867,65867,65867,65867,ACIDENTE,-31.0411111111,-51.5483333333,ARAMBARÉ,RS,BRASIL,****,24/10/2016,18:30:00,SIM,FINALIZADA,A-138/CENIPA/2016,SIM,2017-06-22,0,1,NÃO,2016,"JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",3,2,1,0,0,0
842,65921,65921,65921,65921,65921,ACIDENTE,-26.8327777778,-49.0936111111,BLUMENAU,SC,BRASIL,SSBL,29/10/2016,18:30:00,SIM,FINALIZADA,A-144/CENIPA/2016,SIM,2017-05-02,0,2,NÃO,2016,JULGAMENTO DE PILOTAGEM,1,0,1,0,0,0
843,65981,65981,65981,65981,65981,INCIDENTE GRAVE,-26.264444,-49.516389,RIO NEGRINHO,SC,BRASIL,****,08/11/2016,16:15:00,SIM,FINALIZADA,IG-145/CENIPA/2016,NÃO,,2,1,NÃO,2016,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
844,66005,66005,66005,66005,66005,ACIDENTE,-20.5055555556,-54.5247222222,CAMPO GRANDE,MS,BRASIL,SSKG,14/11/2016,14:00:00,SIM,FINALIZADA,A-148/CENIPA/2016,NÃO,,0,1,SIM,2016,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0
845,66049,66049,66049,66049,66049,ACIDENTE,-28.6261111111,-52.87,TAPERA,RS,BRASIL,****,24/11/2016,10:10:00,SIM,FINALIZADA,A-152/CENIPA/2016,NÃO,,2,1,NÃO,2016,"INDISCIPLINA DE VOO,PROCESSO DECISÓRIO",2,1,1,0,0,0
846,66065,66065,66065,66065,66065,ACIDENTE,-26.8502777778,-52.5252777778,LAJEADO GRANDE,SC,BRASIL,****,29/11/2016,18:40:00,SIM,FINALIZADA,A-154/CENIPA/2016,NÃO,,4,1,NÃO,2016,"INFLUÊNCIA DO MEIO AMBIENTE,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,1,2,0,0,0
847,66078,66078,66078,66078,66078,ACIDENTE,-23.8686111111,-46.9302777778,SÃO LOURENÇO DA SERRA,SP,BRASIL,****,04/12/2016,18:30:00,NÃO,FINALIZADA,A-157/CENIPA/2016,NÃO,,2,1,NÃO,2016,"ANSIEDADE,ATENÇÃO,ATITUDE,CONDIÇÕES METEOROLÓGICAS ADVERSAS,DESORIENTAÇÃO,FADIGA,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,ORGANIZAÇÃO DO TRABALHO,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",13,9,3,0,1,0
848,66086,66086,66086,66086,66086,ACIDENTE,-3.0722222222,-60.0113888889,MANAUS,AM,BRASIL,****,07/12/2016,11:50:00,SIM,FINALIZADA,A-162/CENIPA/2016,NÃO,,2,1,NÃO,2016,"ATITUDE,MANUTENÇÃO DE AERONAVE,MOTIVAÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,RELAÇÕES INTERPESSOAIS",6,4,2,0,0,0
849,66090,66090,66090,66090,66090,INCIDENTE GRAVE,-22.9791666667,-46.5208333333,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,07/12/2016,19:10:00,NÃO,FINALIZADA,IG-163/CENIPA/2016,NÃO,,1,1,SIM,2016,"APLICAÇÃO DE COMANDOS,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,INSTRUÇÃO,JULGAMENTO DE PILOTAGEM,SUPERVISÃO GERENCIAL",5,1,4,0,0,0
850,66093,66093,66093,66093,66093,ACIDENTE,-5.9477777778,-56.5547222222,ITAITUBA,PA,BRASIL,SNYR,09/12/2016,18:30:00,SIM,FINALIZADA,A-166/CENIPA/2016,NÃO,,1,1,SIM,2016,"ATITUDE,ESQUECIMENTO DO PILOTO,INDISCIPLINA DE VOO,MEMÓRIA,PERCEPÇÃO",5,3,2,0,0,0
851,66094,66094,66094,66094,66094,INCIDENTE GRAVE,-27.66,-52.2761111111,ERECHIM,RS,BRASIL,****,10/12/2016,14:30:00,SIM,FINALIZADA,IG-167/CENIPA/2016,NÃO,,1,1,NÃO,2016,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
852,66127,66127,66127,66127,66127,INCIDENTE GRAVE,-16.6280555556,-49.3455555556,GOIÂNIA,GO,BRASIL,SWNV,08/12/2016,12:30:00,SIM,FINALIZADA,IG-164/CENIPA/2016,NÃO,,0,1,SIM,2016,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0
853,66131,66131,66131,66131,66131,ACIDENTE,-33.3847222222,-53.2544444444,SANTA VITÓRIA DO PALMAR,RS,BRASIL,****,15/12/2016,18:40:00,SIM,FINALIZADA,A-169/CENIPA/2016,NÃO,,3,1,NÃO,2016,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
854,66156,66156,66156,66156,66156,ACIDENTE,-4.3416666667,-69.8233333333,TABATINGA,AM,BRASIL,****,23/12/2016,17:30:00,SIM,FINALIZADA,A-172/CENIPA/2016,NÃO,,2,1,NÃO,2016,"INSTRUÇÃO,MANUTENÇÃO DE AERONAVE,PLANEJAMENTO GERENCIAL",3,0,3,0,0,0
855,66192,66192,66192,66192,66192,ACIDENTE,-13.9058333333,-38.945,MARAÚ,BA,BRASIL,SIRI,27/12/2016,19:00:00,SIM,FINALIZADA,A-173/CENIPA/2016,SIM,2017-05-26,1,1,SIM,2016,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",3,1,2,0,0,0
856,66203,66203,66203,66203,66203,ACIDENTE,-30.4747222222,-50.635,PALMARES DO SUL,RS,BRASIL,****,03/01/2017,13:00:00,SIM,FINALIZADA,A-001/CENIPA/2017,NÃO,,1,1,NÃO,2017,"ESQUECIMENTO DO PILOTO,MEMÓRIA,PROCESSOS ORGANIZACIONAIS",3,2,1,0,0,0
857,66204,66204,66204,66204,66204,ACIDENTE,-29.7875,-56.7452777778,URUGUAIANA,RS,BRASIL,****,31/12/2016,20:00:00,SIM,FINALIZADA,A-175/CENIPA/2016,NÃO,,1,1,NÃO,2016,"ORGANIZAÇÃO DO TRABALHO,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
858,66215,66215,66215,66215,66215,ACIDENTE,-25.4905555556,-51.7483333333,GUARAPUAVA,PR,BRASIL,****,05/01/2017,12:30:00,SIM,FINALIZADA,A-003/CENIPA/2017,NÃO,,1,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",5,2,3,0,0,0
859,66216,66216,66216,66216,66216,INCIDENTE GRAVE,-21.7236111111,-54.7338888889,RIO BRILHANTE,MS,BRASIL,****,07/01/2017,12:30:00,SIM,FINALIZADA,IG-007/CENIPA/2017,NÃO,,1,1,SIM,2017,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO",3,1,2,0,0,0
860,66221,66221,66221,66221,66221,ACIDENTE,-20.6480555556,-40.4930555556,GUARAPARI,ES,BRASIL,SNGA,28/12/2016,19:00:00,SIM,FINALIZADA,A-174/CENIPA/2016,NÃO,,1,1,SIM,2016,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
861,66222,66222,66222,66222,66222,INCIDENTE GRAVE,-30.7755555556,-51.4505555556,TAPES,RS,BRASIL,****,05/01/2017,19:40:00,SIM,FINALIZADA,IG-005/CENIPA/2017,NÃO,,0,1,NÃO,2017,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,PLANEJAMENTO DE VOO",2,0,1,0,1,0
862,66244,66244,66244,66244,66244,ACIDENTE,-14.6583333333,-57.4994444444,TANGARÁ DA SERRA,MT,BRASIL,SDVI,05/01/2017,14:20:00,SIM,FINALIZADA,A-004/CENIPA/2017,NÃO,,0,1,NÃO,2017,"ATITUDE,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO,PUBLICAÇÕES (ATS)",7,3,4,0,0,0
863,66253,66253,66253,66253,66253,ACIDENTE,-32.2883333333,-52.5216666667,RIO GRANDE,RS,BRASIL,****,11/01/2017,10:50:00,SIM,FINALIZADA,A-008/CENIPA/2017,SIM,2017-06-22,1,1,NÃO,2017,ATENÇÃO,1,1,0,0,0,0
864,66309,66309,66309,66309,66309,ACIDENTE,-23.2013888889,-44.6841666667,PARATY,RJ,BRASIL,SDTK,19/01/2017,15:30:00,NÃO,FINALIZADA,A-013/CENIPA/2017,NÃO,,2,1,NÃO,2017,"CARACTERÍSTICAS DA TAREFA,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA DO GRUPO DE TRABALHO,DESORIENTAÇÃO,ESTADO EMOCIONAL,ILUSÕES VISUAIS,PROCESSO DECISÓRIO",7,6,0,0,1,0
865,66332,66332,66332,66332,66332,ACIDENTE,-30.2330555556,-51.3616666667,GUAÍBA,RS,BRASIL,****,01/02/2017,11:50:00,SIM,FINALIZADA,A-017/CENIPA/2017,NÃO,,2,1,SIM,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0
866,66334,66334,66334,66334,66334,ACIDENTE,-20.5011111111,-48.0425,IPUÃ,SP,BRASIL,****,06/02/2017,09:00:00,SIM,FINALIZADA,A-024/CENIPA/2017,NÃO,,1,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,1,3,0,0,0
867,66335,66335,66335,66335,66335,ACIDENTE,-30.0966666667,-53.6988888889,SÃO SEPÉ,RS,BRASIL,****,04/02/2017,11:20:00,SIM,FINALIZADA,A-020/CENIPA/2017,NÃO,,1,1,SIM,2017,"CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",6,2,4,0,0,0
868,66349,66349,66349,66349,66349,ACIDENTE,18.9725,-50.8527777778,CAÇU,GO,BRASIL,****,24/01/2017,19:45:00,SIM,FINALIZADA,A-052/CENIPA/2017,NÃO,,1,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO",3,1,2,0,0,0
869,66350,66350,66350,66350,66350,INCIDENTE GRAVE,-8.0311111111,-49.9797222222,REDENÇÃO,PA,BRASIL,SNDC,04/02/2017,09:30:00,SIM,FINALIZADA,IG-019/CENIPA/2017,NÃO,,2,1,SIM,2017,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0
870,66362,66362,66362,66362,66362,ACIDENTE,-13.3219444444,-45.7894444444,SÃO DESIDÉRIO,BA,BRASIL,****,04/02/2017,13:30:00,SIM,FINALIZADA,A-022/CENIPA/2017,SIM,2017-05-26,0,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0
871,66394,66394,66394,66394,66394,ACIDENTE,-17.485,-40.1577777778,CARAVELAS,BA,BRASIL,SJNQ,08/02/2017,12:50:00,SIM,FINALIZADA,A-025/CENIPA/2017,SIM,2017-05-02,1,1,SIM,2017,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0
872,66431,66431,66431,66431,66431,ACIDENTE,-7.0866666667,-52.3888888889,SÃO FÉLIX DO XINGU,PA,BRASIL,****,16/02/2017,15:00:00,NÃO,FINALIZADA,A-028/CENIPA/2017,NÃO,,3,1,NÃO,2017,"CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,4,1,0,0,0
873,66444,66444,66444,66444,66444,INCIDENTE GRAVE,-23.6261111111,-46.6563888889,SÃO PAULO,SP,BRASIL,SBSP,22/02/2017,21:48:00,SIM,FINALIZADA,IG-032/CENIPA/2017,NÃO,,1,1,SIM,2017,"APLICAÇÃO DE COMANDOS,OUTRO FATOR",2,0,1,0,0,1
874,66446,66446,66446,66446,66446,ACIDENTE,-15.7,-54.3166666667,POXORÉO,MT,BRASIL,****,18/02/2017,16:00:00,SIM,FINALIZADA,A-030/CENIPA/2017,NÃO,,0,1,NÃO,2017,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0
875,66450,66450,66450,66450,66450,INCIDENTE GRAVE,-27.6702777778,-48.5530555556,FLORIANÓPOLIS,SC,BRASIL,SBFL,22/02/2017,21:50:00,SIM,FINALIZADA,IG-033/CENIPA/2017,NÃO,,3,1,NÃO,2017,"COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MEMÓRIA",6,2,4,0,0,0
876,66529,66529,66529,66529,66529,ACIDENTE,-25.5727777778,-49.3952777778,ARAUCÁRIA,PR,BRASIL,SSSE,17/03/2017,18:07:00,NÃO,FINALIZADA,A-044/CENIPA/2017,NÃO,,0,1,NÃO,2017,"ATITUDE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",10,5,4,0,0,1
877,66559,66559,66559,66559,66559,ACIDENTE,-23.1277777778,-46.5747222222,ATIBAIA,SP,BRASIL,SDTB,24/03/2017,13:15:00,SIM,FINALIZADA,A-051/CENIPA/2017,SIM,2017-06-22,1,1,SIM,2017,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE",2,0,2,0,0,0
878,66645,66645,66645,66645,66645,ACIDENTE,-16.79,-54.1055555556,PEDRA PRETA,MT,BRASIL,****,11/04/2017,10:30:00,SIM,FINALIZADA,A-058/CENIPA/2017,NÃO,,0,1,NÃO,2017,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0
879,66743,66743,66743,66743,66743,ACIDENTE,-3.8133333333,-49.0886111111,GOIANÉSIA DO PARÁ,PA,BRASIL,****,10/05/2017,17:00:00,SIM,FINALIZADA,A-074/CENIPA/2017,NÃO,,0,1,SIM,2017,"CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",7,3,4,0,0,0
880,66810,66810,66810,66810,66810,ACIDENTE,-12.7938888889,-57.1075,NOVA MARINGÁ,MT,BRASIL,SNNL,08/05/2017,18:30:00,SIM,FINALIZADA,A-080/CENIPA/2017,NÃO,,0,1,NÃO,2017,"ATENÇÃO,ATITUDE,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO",5,4,1,0,0,0
