,Unnamed: 0,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ano,fator_nome,total_fatores,fator_humano,fator_operacional,fator_material,fator_metereologico,fator_outro,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
869,864,66309,66309,66309,66309,66309,ACIDENTE,-23.2013888889,-44.6841666667,PARATY,RJ,BRASIL,SDTK,19/01/2017,15:30:00,NÃO,FINALIZADA,A-013/CENIPA/2017,NÃO,,2,1,NÃO,2017,"CARACTERÍSTICAS DA TAREFA,CONDIÇÕES METEOROLÓGICAS ADVERSAS,CULTURA DO GRUPO DE TRABALHO,DESORIENTAÇÃO,ESTADO EMOCIONAL,ILUSÕES VISUAIS,PROCESSO DECISÓRIO",7,6,0,0,1,0,PARTICULAR,AVIÃO,HAWKER BEECHCRAFT,C90GT,BE9L,TURBOÉLICE,BIMOTOR,8.0,2006.0,BRASIL,BRASIL,PARTICULAR,CAMPO DE MARTE,PARATI,APROXIMAÇÃO FINAL,PRIVADA,SUBSTANCIAL,5
870,865,66332,66332,66332,66332,66332,ACIDENTE,-30.2330555556,-51.3616666667,GUAÍBA,RS,BRASIL,****,01/02/2017,11:50:00,SIM,FINALIZADA,A-017/CENIPA/2017,NÃO,,2,1,SIM,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,SUPERVISÃO GERENCIAL",3,0,3,0,0,0,AGRÍCOLA,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1974.0,BRASIL,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
871,866,66334,66334,66334,66334,66334,ACIDENTE,-20.5011111111,-48.0425,IPUÃ,SP,BRASIL,****,06/02/2017,09:00:00,SIM,FINALIZADA,A-024/CENIPA/2017,NÃO,,1,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",4,1,3,0,0,0,AGRÍCOLA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2007.0,BRASIL,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
872,867,66335,66335,66335,66335,66335,ACIDENTE,-30.0966666667,-53.6988888889,SÃO SEPÉ,RS,BRASIL,****,04/02/2017,11:20:00,SIM,FINALIZADA,A-020/CENIPA/2017,NÃO,,1,1,SIM,2017,"CULTURA ORGANIZACIONAL,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",6,2,4,0,0,0,AGRÍCOLA,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1974.0,BRASIL,BRASIL,AGRÍCOLA,SÃO SEPÉ,FORA DE AERODROMO,POUSO,AGRÍCOLA,SUBSTANCIAL,0
873,868,66349,66349,66349,66349,66349,ACIDENTE,18.9725,-50.8527777778,CAÇU,GO,BRASIL,****,24/01/2017,19:45:00,SIM,FINALIZADA,A-052/CENIPA/2017,NÃO,,1,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,PROCESSO DECISÓRIO",3,1,2,0,0,0,AGRÍCOLA,AVIÃO,CESSNA AIRCRAFT,A188B,C188,PISTÃO,MONOMOTOR,1.0,1975.0,BRASIL,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,AGRÍCOLA,SUBSTANCIAL,0
874,869,66350,66350,66350,66350,66350,INCIDENTE GRAVE,-8.0311111111,-49.9797222222,REDENÇÃO,PA,BRASIL,SNDC,04/02/2017,09:30:00,SIM,FINALIZADA,IG-019/CENIPA/2017,NÃO,,2,1,SIM,2017,"MANUTENÇÃO DE AERONAVE,SUPERVISÃO GERENCIAL",2,0,2,0,0,0,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-810D,PA34,PISTÃO,BIMOTOR,6.0,1996.0,BRASIL,BRASIL,PARTICULAR,REDENÇÃO,PRESIDENTE CASTRO PINTO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
875,870,66362,66362,66362,66362,66362,ACIDENTE,-13.3219444444,-45.7894444444,SÃO DESIDÉRIO,BA,BRASIL,****,04/02/2017,13:30:00,SIM,FINALIZADA,A-022/CENIPA/2017,SIM,2017-05-26,0,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",2,0,2,0,0,0,PARTICULAR,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2009.0,BRASIL,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0
876,871,66394,66394,66394,66394,66394,ACIDENTE,-17.485,-40.1577777778,CARAVELAS,BA,BRASIL,SJNQ,08/02/2017,12:50:00,SIM,FINALIZADA,A-025/CENIPA/2017,SIM,2017-05-02,1,1,SIM,2017,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,210R,C210,PISTÃO,MONOMOTOR,0.0,1986.0,BRASIL,BRASIL,PARTICULAR,DESTILARIA MEDASA,EURICO DE AGUIAR SALLES,SUBIDA,PRIVADA,SUBSTANCIAL,0
877,872,66431,66431,66431,66431,66431,ACIDENTE,-7.0866666667,-52.3888888889,SÃO FÉLIX DO XINGU,PA,BRASIL,****,16/02/2017,15:00:00,NÃO,FINALIZADA,A-028/CENIPA/2017,NÃO,,3,1,NÃO,2017,"CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,PERCEPÇÃO,PROCESSO DECISÓRIO",5,4,1,0,0,0,TÁXI AÉREO,HELICÓPTERO,EUROCOPTER DEUTSCHLAND,BO-105S,B105,TURBOEIXO,BIMOTOR,6.0,1996.0,BRASIL,BRASIL,TÁXI AÉREO,SÃO FÉLIX DO XINGU,FORA DE AERODROMO,POUSO,TÁXI AÉREO,DESTRUÍDA,0
878,873,66444,66444,66444,66444,66444,INCIDENTE GRAVE,-23.6261111111,-46.6563888889,SÃO PAULO,SP,BRASIL,SBSP,22/02/2017,21:48:00,SIM,FINALIZADA,IG-032/CENIPA/2017,NÃO,,1,1,SIM,2017,"APLICAÇÃO DE COMANDOS,OUTRO FATOR",2,0,1,0,0,1,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-232,A320,JATO,BIMOTOR,184.0,2001.0,BRASIL,BRASIL,REGULAR,CONGONHAS,TANCREDO NEVES,DECOLAGEM,REGULAR,LEVE,0
879,874,66446,66446,66446,66446,66446,ACIDENTE,-15.7,-54.3166666667,POXORÉO,MT,BRASIL,****,18/02/2017,16:00:00,SIM,FINALIZADA,A-030/CENIPA/2017,NÃO,,0,1,NÃO,2017,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,2,0,0,0,PARTICULAR,AVIÃO,EMBRAER,EMB-202A,IPAN,PISTÃO,MONOMOTOR,1.0,2013.0,BRASIL,BRASIL,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0
880,875,66450,66450,66450,66450,66450,INCIDENTE GRAVE,-27.6702777778,-48.5530555556,FLORIANÓPOLIS,SC,BRASIL,SBFL,22/02/2017,21:50:00,SIM,FINALIZADA,IG-033/CENIPA/2017,NÃO,,3,1,NÃO,2017,"COORDENAÇÃO DE CABINE,DINÂMICA DE EQUIPE,ESQUECIMENTO DO PILOTO,JULGAMENTO DE PILOTAGEM,MANUTENÇÃO DE AERONAVE,MEMÓRIA",6,2,4,0,0,0,INSTRUÇÃO,AVIÃO,PIPER AIRCRAFT,PA-34-200,PA34,PISTÃO,BIMOTOR,6.0,1972.0,BRASIL,BRASIL,INSTRUÇÃO,HERCÍLIO LUZ,HERCÍLIO LUZ,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
881,876,66529,66529,66529,66529,66529,ACIDENTE,-25.5727777778,-49.3952777778,ARAUCÁRIA,PR,BRASIL,SSSE,17/03/2017,18:07:00,NÃO,FINALIZADA,A-044/CENIPA/2017,NÃO,,0,1,NÃO,2017,"ATITUDE,CULTURA ORGANIZACIONAL,FORMAÇÃO, CAPACITAÇÃO E TREINAMENTO,JULGAMENTO DE PILOTAGEM,OUTRO FATOR,PLANEJAMENTO DE VOO,PLANEJAMENTO GERENCIAL,PROCESSO DECISÓRIO,SISTEMAS DE APOIO,SUPERVISÃO GERENCIAL",10,5,4,0,0,1,TÁXI AÉREO,HELICÓPTERO,BELL HELICOPTER,206B,B06,TURBOEIXO,MONOMOTOR,5.0,1997.0,BRASIL,BRASIL,TÁXI AÉREO,JIHAD DEHAINI,JIHAD DEHAINI,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,0
882,877,66559,66559,66559,66559,66559,ACIDENTE,-23.1277777778,-46.5747222222,ATIBAIA,SP,BRASIL,SDTB,24/03/2017,13:15:00,SIM,FINALIZADA,A-051/CENIPA/2017,SIM,2017-06-22,1,1,SIM,2017,"APLICAÇÃO DE COMANDOS,COORDENAÇÃO DE CABINE",2,0,2,0,0,0,INSTRUÇÃO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,56-C-1,PAUL,PISTÃO,MONOMOTOR,2.0,1963.0,BRASIL,BRASIL,INSTRUÇÃO,ESTADUAL ARTHUR SIQUEIRA,ESTADUAL ARTHUR SIQUEIRA,POUSO,INSTRUÇÃO,SUBSTANCIAL,0
883,878,66645,66645,66645,66645,66645,ACIDENTE,-16.79,-54.1055555556,PEDRA PRETA,MT,BRASIL,****,11/04/2017,10:30:00,SIM,FINALIZADA,A-058/CENIPA/2017,NÃO,,0,1,NÃO,2017,ESQUECIMENTO DO PILOTO,1,0,1,0,0,0,AGRÍCOLA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1.0,1995.0,BRASIL,BRASIL,AGRÍCOLA,PISTA DE POUSO EVENTUAL,PISTA DE POUSO EVENTUAL,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0
884,879,66743,66743,66743,66743,66743,ACIDENTE,-3.8133333333,-49.0886111111,GOIANÉSIA DO PARÁ,PA,BRASIL,****,10/05/2017,17:00:00,SIM,FINALIZADA,A-074/CENIPA/2017,NÃO,,0,1,SIM,2017,"CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",7,3,4,0,0,0,TÁXI AÉREO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-721D,P32R,PISTÃO,MONOMOTOR,6.0,1979.0,BRASIL,BRASIL,TÁXI AÉREO,MACA AERO,FAZENDA SERRA GRANDE,POUSO,TÁXI AÉREO,SUBSTANCIAL,0
885,880,66810,66810,66810,66810,66810,ACIDENTE,-12.7938888889,-57.1075,NOVA MARINGÁ,MT,BRASIL,SNNL,08/05/2017,18:30:00,SIM,FINALIZADA,A-080/CENIPA/2017,NÃO,,0,1,NÃO,2017,"ATENÇÃO,ATITUDE,MOTIVAÇÃO,PERCEPÇÃO,PLANEJAMENTO DE VOO",5,4,1,0,0,0,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1.0,2004.0,BRASIL,BRASIL,PARTICULAR,FAZENDA LOCKS,FAZENDA LOCKS,SUBIDA,AGRÍCOLA,SUBSTANCIAL,0
886,881,66911,66911,66911,66911,66911,ACIDENTE,3.2483333333,-60.2466666667,BONFIM,RR,BRASIL,SSJL,21/06/2017,21:00:00,SIM,FINALIZADA,A-087/CENIPA/2017,NÃO,,0,1,NÃO,2017,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",3,1,1,0,1,0,PARTICULAR,AVIÃO,AIR TRACTOR,AT-502B,AT5T,TURBOÉLICE,MONOMOTOR,1.0,2013.0,BRASIL,BRASIL,PARTICULAR,FAZENDA MURARÁ,FAZENDA MURARÁ,ESPECIALIZADA,AGRÍCOLA,SUBSTANCIAL,0
887,882,77202,77202,77202,77202,77202,INCIDENTE GRAVE,-234.413.888.88,-450.761.111.11,UBATUBA,SP,BRASIL,SDUB,29/12/2017,17:30:00,SIM,FINALIZADA,IG-167/CENIPA/2017,NÃO,,3,1,SIM,2017,"ATITUDE,PERCEPÇÃO,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",4,3,1,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,510,C510,JATO,BIMOTOR,6.0,2008.0,BRASIL,BRASIL,PARTICULAR,AEROPORTO ESTADUAL DE JUNDIAÍ,GASTÃO MADEIRA,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
888,883,77248,77248,77248,77248,77248,INCIDENTE GRAVE,-166.297.222.22,-490.266.666.66,GOIÂNIA,GO,BRASIL,SBGO,09/12/2017,09:30:00,SIM,FINALIZADA,IG-164/CENIPA/2017,NÃO,,1,1,NÃO,2017,"ESQUECIMENTO DO PILOTO,PERCEPÇÃO,PESSOAL DE APOIO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0,TÁXI AÉREO,AVIÃO,PIPER AIRCRAFT,PA-31T1,PAY1,TURBOÉLICE,BIMOTOR,7.0,1981.0,BRASIL,BRASIL,TÁXI AÉREO,BRIGADEIRO LYSIAS RODRIGUES,SANTA GENOVEVA/GOIÂNIA,CORRIDA APÓS POUSO,NÃO REGULAR,LEVE,0
889,884,77259,77259,77259,77259,77259,ACIDENTE,-268.786.111.11,-486.508.333.33,NAVEGANTES,SC,BRASIL,SBNF,06/12/2017,11:53:00,SIM,FINALIZADA,A-162/CENIPA/2017,NÃO,,1,1,NÃO,2017,"ATENÇÃO,COORDENAÇÃO DE CABINE,MEMÓRIA,POUCA EXPERIÊNCIA DO PILOTO",4,2,2,0,0,0,TÁXI AÉREO,AVIÃO,PIPER AIRCRAFT,PA-31T,PAY2,TURBOÉLICE,BIMOTOR,7.0,1980.0,BRASIL,BRASIL,TÁXI AÉREO,BACACHERI,MINISTRO VICTOR KONDER,POUSO,TÁXI AÉREO,SUBSTANCIAL,0
890,885,77278,77278,77278,77278,77278,ACIDENTE,-234.794.444.44,-520.122.222.22,MARINGÁ,PR,BRASIL,SBMG,30/11/2017,18:24:00,SIM,FINALIZADA,A-156/CENIPA/2017,NÃO,,1,1,NÃO,2017,"APLICAÇÃO DE COMANDOS,ATENÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO",4,3,1,0,0,0,PARTICULAR,AVIÃO,BEECH AIRCRAFT,A36,BE36,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,BRASIL,PARTICULAR,SÍLVIO NAME JÚNIOR,SÍLVIO NAME JÚNIOR,ARREMETIDA NO SOLO,PRIVADA,SUBSTANCIAL,0
891,886,77297,77297,77297,77297,77297,INCIDENTE GRAVE,-135.111.111.11,-458.375,CORRENTINA,BA,BRASIL,****,26/11/2017,10:00:00,SIM,FINALIZADA,IG-153/CENIPA/2017,NÃO,,0,1,SIM,2017,APLICAÇÃO DE COMANDOS,1,0,1,0,0,0,AGRÍCOLA,AVIÃO,AIR TRACTOR,AT-502B,AT5T,TURBOÉLICE,MONOMOTOR,1.0,2012.0,BRASIL,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,AGRÍCOLA,LEVE,0
892,887,77304,77304,77304,77304,77304,ACIDENTE,-35.091.666.667,-448.072.222.22,ARARI,MA,BRASIL,****,24/11/2017,09:40:00,SIM,FINALIZADA,A-150/CENIPA/2017,NÃO,,2,1,NÃO,2017,"JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO",2,1,1,0,0,0,AGRÍCOLA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1.0,2004.0,BRASIL,BRASIL,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,AGRÍCOLA,SUBSTANCIAL,0
893,888,77320,77320,77320,77320,77320,INCIDENTE GRAVE,-256.002.777.77,-54.485,FOZ DO IGUAÇU,PR,BRASIL,SBFI,18/11/2017,02:47:00,SIM,FINALIZADA,IG-146/CENIPA/2017,NÃO,,3,1,SIM,2017,"APLICAÇÃO DE COMANDOS,ATENÇÃO,ESTADO EMOCIONAL,FRASEOLOGIA DO ÓRGÃO ATS,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO",8,5,3,0,0,0,REGULAR,AVIÃO,BOEING COMPANY,737-8EH,B738,JATO,BIMOTOR,0.0,2014.0,BRASIL,BRASIL,REGULAR,AFONSO PENA,CATARATAS,CORRIDA APÓS POUSO,REGULAR,NENHUM,0
894,889,77337,77337,77337,77337,77337,INCIDENTE GRAVE,-70.894.444.444,-348.452.777.77,JOÃO PESSOA,PB,BRASIL,SNJO,13/11/2017,13:40:00,SIM,FINALIZADA,A-009/CENIPA/2018,NÃO,,0,1,NÃO,2017,OUTRO FATOR,1,0,0,0,0,1,PARTICULAR,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,4.0,2007.0,BRASIL,BRASIL,PARTICULAR,AEROCLUBE DE JOÃO PESSOA,AEROCLUBE DE JOÃO PESSOA,TÁXI,PRIVADA,LEVE,0
895,890,77349,77349,77349,77349,77349,ACIDENTE,-108.705.555.55,-618.466.666.66,JI-PARANÁ,RO,BRASIL,SBJI,11/11/2017,20:40:00,SIM,FINALIZADA,A-141/CENIPA/2017,NÃO,,0,1,NÃO,2017,"ATITUDE,MEMÓRIA",2,2,0,0,0,0,PARTICULAR,AVIÃO,MITSUBISHI,MU-2B-40,MU2,TURBOÉLICE,BIMOTOR,7.0,1981.0,BRASIL,BRASIL,PARTICULAR,FORA DE AERODROMO,JI-PARANÁ,POUSO,PRIVADA,SUBSTANCIAL,0
896,891,77371,77371,77371,77371,77371,ACIDENTE,-65.291.666.667,-643.838.888.88,CANUTAMA,AM,BRASIL,SDKH,02/11/2017,19:30:00,SIM,FINALIZADA,A-137/CENIPA/2017,NÃO,,1,1,SIM,2017,INFRAESTRUTURA AEROPORTUÁRIA,1,0,1,0,0,0,TÁXI AÉREO,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,7.0,1979.0,BRASIL,BRASIL,TÁXI AÉREO,CANUTAMA,PISTA DE POUSO  NÃO HOMOLOGADA,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,0
897,892,77391,77391,77391,77391,77391,ACIDENTE,-141.188.888.88,-475.294.444.44,ALTO PARAÍSO DE GOIÁS,GO,BRASIL,SDXF,28/10/2017,11:55:00,SIM,FINALIZADA,A-135/CENIPA/2017,NÃO,,3,1,SIM,2017,"CULTURA DO GRUPO DE TRABALHO,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",5,2,3,0,0,0,ADMINISTRAÇÃO DIRETA,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,6.0,1972.0,BRASIL,BRASIL,ADMINISTRAÇÃO DIRETA,PRESIDENTE JUSCELINO KUBITSCHEK,ALTO PARAÍSO DE GOIÁS,POUSO,POLICIAL,SUBSTANCIAL,0
898,893,77407,77407,77407,77407,77407,ACIDENTE,-42.444.444.444,-559.983.333.33,ITAITUBA,PA,BRASIL,SBIH,22/10/2017,21:05:00,SIM,FINALIZADA,A-133/CENIPA/2017,NÃO,,4,1,NÃO,2017,"ÁLCOOL,APLICAÇÃO DE COMANDOS,ATENÇÃO,ATITUDE,CULTURA DO GRUPO DE TRABALHO,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,MOTIVAÇÃO,PERCEPÇÃO,PROCESSO DECISÓRIO,PROCESSOS ORGANIZACIONAIS",11,8,3,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,210N,C210,PISTÃO,MONOMOTOR,6.0,1984.0,BRASIL,BRASIL,PARTICULAR,ITAITUBA,ITAITUBA,MANOBRA,PRIVADA,DESTRUÍDA,5
899,894,77413,77413,77413,77413,77413,ACIDENTE,-226.238.888.88,-555.688.888.88,PONTA PORÃ,MS,BRASIL,SWGC,20/10/2017,18:45:00,SIM,FINALIZADA,A-132/CENIPA/2017,NÃO,,0,1,SIM,2017,"INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO",3,0,3,0,0,0,PARTICULAR,***,***,***,***,***,SEM TRAÇÃO,0.0,0.0,BRASIL,BRASIL,PARTICULAR,AGRICENTER,ESTÂNCIA SANTA MARIA,DECOLAGEM,PRIVADA,DESTRUÍDA,0
900,895,77431,77431,77431,77431,77431,INCIDENTE GRAVE,-234.736.111.11,-520.047.222.22,MARINGÁ,PR,BRASIL,SBMG,15/10/2017,17:30:00,SIM,FINALIZADA,IG-129/CENIPA/2017,NÃO,,2,1,SIM,2017,"APLICAÇÃO DE COMANDOS,INFRAESTRUTURA AEROPORTUÁRIA",2,0,2,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,650,C650,JATO,BIMOTOR,9.0,1984.0,BRASIL,BRASIL,PARTICULAR,SÍLVIO NAME JÚNIOR,SÃO BORJA,DECOLAGEM,PRIVADA,LEVE,0
901,896,77470,77470,77470,77470,77470,ACIDENTE,-155.561.111.11,-473.452.777.77,FORMOSA,GO,BRASIL,SWFR,01/10/2017,13:30:00,SIM,FINALIZADA,A-122/CENIPA/2017,NÃO,,1,1,SIM,2017,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,INFRAESTRUTURA AEROPORTUÁRIA,JULGAMENTO DE PILOTAGEM,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",5,1,3,0,1,0,PARTICULAR,AVIÃO,MAULE AIRCRAFT,M-6-235,M6,PISTÃO,MONOMOTOR,4.0,1990.0,BRASIL,BRASIL,PARTICULAR,FORMOSA,BARRA DO GARÇAS,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
902,897,77487,77487,77487,77487,77487,ACIDENTE,-254.019.444.44,-492.333.333.33,CURITIBA,PR,BRASIL,SBBI,26/09/2017,19:01:00,SIM,FINALIZADA,A-120/CENIPA/2017,NÃO,,3,1,NÃO,2017,"APLICAÇÃO DE COMANDOS,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",4,1,3,0,0,0,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,2.0,1988.0,BRASIL,BRASIL,INSTRUÇÃO,BACACHERI,BACACHERI,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0
903,898,77495,77495,77495,77495,77495,ACIDENTE,78.577.777.778,-700.938.888.88,FEIJÓ,AC,BRASIL,****,23/09/2017,16:00:00,SIM,FINALIZADA,A-119/CENIPA/2017,NÃO,,3,1,NÃO,2017,MANUTENÇÃO DE AERONAVE,1,0,1,0,0,0,TÁXI AÉREO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720C,PA32,PISTÃO,MONOMOTOR,7.0,1977.0,BRASIL,BRASIL,TÁXI AÉREO,FORA DE AERODROMO,TARAUACÁ,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0
904,899,77505,77505,77505,77505,77505,ACIDENTE,-297.025,-510.825,NOVO HAMBURGO,RS,BRASIL,SSNH,20/09/2017,14:15:00,SIM,FINALIZADA,A-117/CENIPA/2017,NÃO,,1,1,SIM,2017,"JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,PROCESSO DECISÓRIO",3,1,2,0,0,0,PARTICULAR,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711T,P28T,PISTÃO,MONOMOTOR,4.0,1980.0,BRASIL,BRASIL,PARTICULAR,NOVO HAMBURGO,NOVO HAMBURGO,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
905,900,77521,77521,77521,77521,77521,INCIDENTE GRAVE,-182.169.444.44,-479.013.888.88,CATALÃO,GO,BRASIL,SWKT,15/09/2017,16:00:00,SIM,FINALIZADA,IG-116/CENIPA/2017,NÃO,,0,1,SIM,2017,"CONDIÇÕES METEOROLÓGICAS ADVERSAS,JULGAMENTO DE PILOTAGEM,PLANEJAMENTO DE VOO,POUCA EXPERIÊNCIA DO PILOTO,PROCESSO DECISÓRIO",5,1,3,0,1,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,T206H,C206,PISTÃO,MONOMOTOR,6.0,2013.0,BRASIL,BRASIL,PARTICULAR,SANTA GENOVEVA/GOIÂNIA,CATALÃO,POUSO,PRIVADA,LEVE,0
906,901,77544,77544,77544,77544,77544,ACIDENTE,-14.902.777.778,-495.836.111.11,SÃO SEBASTIÃO DA BOA VISTA,PA,BRASIL,****,08/09/2017,13:00:00,SIM,FINALIZADA,A-114/CENIPA/2017,NÃO,,2,1,NÃO,2017,"MANUTENÇÃO DE AERONAVE,PROCESSOS ORGANIZACIONAIS,SUPERVISÃO GERENCIAL",3,1,2,0,0,0,TÁXI AÉREO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711B,P28R,PISTÃO,MONOMOTOR,4.0,1979.0,BRASIL,BRASIL,TÁXI AÉREO,BREVES,BELÉM/BRIGADEIRO PROTÁSIO DE OLIVEIRA,CRUZEIRO,TÁXI AÉREO,SUBSTANCIAL,0
907,902,77554,77554,77554,77554,77554,ACIDENTE,-24.175,-548.372.222.22,SANTARÉM,PA,BRASIL,****,07/09/2017,19:40:00,SIM,FINALIZADA,A-113/CENIPA/2017,NÃO,,1,1,NÃO,2017,"CULTURA ORGANIZACIONAL,INDISCIPLINA DE VOO,JULGAMENTO DE PILOTAGEM,PROCESSO DECISÓRIO,SUPERVISÃO GERENCIAL",5,2,3,0,0,0,PARTICULAR,AVIÃO,CESSNA AIRCRAFT,T210L,C210,PISTÃO,MONOMOTOR,6.0,1974.0,BRASIL,BRASIL,PARTICULAR,ORIXIMINÁ,PIQUIATUBA,CRUZEIRO,PRIVADA,SUBSTANCIAL,0
